project_id,snapshot_month,previous_target,previous_target_source,current_target,current_target_source,reporting_regime,interpreted_change_months,semantic_comparable,exclusion_reason
P-618457,2025-04,2025-06-01,REVISED,2025-06-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618457,2025-05,2025-06-01,ANTICIPATED,2025-06-01,REVISED,OCMS_LEGACY,0,1,
P-618457,2025-06,2025-06-01,REVISED,2025-08-01,REVISED,OCMS_LEGACY,2,1,
P-618457,2025-12,2025-08-01,REVISED,2024-07-01,REVISED,PAIMANA,-13,0,REPORTING_REGIME_CHANGE
P-618457,2026-03,2024-07-01,REVISED,2026-06-01,REVISED,PAIMANA,23,1,
P-618457,2026-04,2026-06-01,REVISED,2026-07-01,REVISED,PAIMANA,1,1,
P-618458,2025-02,2025-09-01,REVISED,2025-12-01,REVISED,OCMS_LEGACY,3,1,
P-618458,2025-04,2025-12-01,REVISED,2025-12-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618458,2025-05,2025-12-01,ANTICIPATED,2025-12-01,REVISED,OCMS_LEGACY,0,1,
P-618458,2025-12,2025-12-01,REVISED,2026-02-01,REVISED,PAIMANA,2,0,REPORTING_REGIME_CHANGE
P-618458,2026-03,2026-02-01,REVISED,2026-05-01,REVISED,PAIMANA,3,1,
P-618458,2026-04,2026-05-01,REVISED,2026-07-01,REVISED,PAIMANA,2,1,
P-618459,2025-02,2025-06-01,REVISED,2025-11-01,REVISED,OCMS_LEGACY,5,1,
P-618459,2025-04,2025-11-01,REVISED,2026-03-01,REVISED,OCMS_LEGACY,4,1,
P-618459,2025-12,2026-03-01,REVISED,2024-08-01,ORIGINAL,PAIMANA,-19,0,REPORTING_REGIME_CHANGE
P-618459,2026-03,2024-08-01,ORIGINAL,2026-04-01,REVISED,PAIMANA,20,0,TARGET_SOURCE_TRANSITION
P-618459,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-618460,2025-03,2024-09-01,REVISED,2025-04-01,REVISED,OCMS_LEGACY,7,1,
P-618460,2025-05,2025-04-01,REVISED,2025-07-01,REVISED,OCMS_LEGACY,3,1,
P-618460,2025-12,2025-07-01,REVISED,2025-05-01,REVISED,PAIMANA,-2,0,REPORTING_REGIME_CHANGE
P-618460,2026-03,2025-05-01,REVISED,2026-04-01,REVISED,PAIMANA,11,1,
P-618460,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-618461,2025-03,2025-03-01,REVISED,2025-04-01,REVISED,OCMS_LEGACY,1,1,
P-618461,2025-05,2025-04-01,REVISED,2025-08-01,REVISED,OCMS_LEGACY,4,1,
P-618461,2025-12,2025-08-01,REVISED,2024-06-01,REVISED,PAIMANA,-14,0,REPORTING_REGIME_CHANGE
P-618462,2025-03,2025-03-01,REVISED,2025-06-01,REVISED,OCMS_LEGACY,3,1,
P-618462,2025-05,2025-06-01,REVISED,2025-08-01,REVISED,OCMS_LEGACY,2,1,
P-618462,2025-12,2025-08-01,REVISED,2023-05-01,ORIGINAL,PAIMANA,-27,0,REPORTING_REGIME_CHANGE
P-618462,2026-03,2023-05-01,ORIGINAL,2026-04-01,REVISED,PAIMANA,35,0,TARGET_SOURCE_TRANSITION
P-618462,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-618463,2025-03,2025-04-01,REVISED,2025-05-01,REVISED,OCMS_LEGACY,1,1,
P-618463,2025-04,2025-05-01,REVISED,2025-07-01,ANTICIPATED,OCMS_LEGACY,2,0,TARGET_SOURCE_TRANSITION
P-618463,2025-05,2025-07-01,ANTICIPATED,2025-07-01,REVISED,OCMS_LEGACY,0,1,
P-618463,2025-12,2025-07-01,REVISED,2025-04-01,REVISED,PAIMANA,-3,0,REPORTING_REGIME_CHANGE
P-618463,2026-03,2025-04-01,REVISED,2026-06-01,REVISED,PAIMANA,14,1,
P-618464,2026-03,2024-11-01,REVISED,2026-04-01,REVISED,PAIMANA,17,1,
P-618464,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-618465,2025-03,2025-03-01,REVISED,2025-04-01,REVISED,OCMS_LEGACY,1,1,
P-618465,2025-06,2025-04-01,REVISED,2025-07-01,REVISED,OCMS_LEGACY,3,1,
P-618465,2025-12,2025-07-01,REVISED,2025-03-01,REVISED,PAIMANA,-4,0,REPORTING_REGIME_CHANGE
P-618465,2026-03,2025-03-01,REVISED,2026-04-01,REVISED,PAIMANA,13,1,
P-618465,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-618466,2026-03,2026-03-01,ORIGINAL,2026-11-01,REVISED,PAIMANA,8,0,TARGET_SOURCE_TRANSITION
P-618467,2026-03,2025-10-01,ORIGINAL,2026-06-01,REVISED,PAIMANA,8,0,TARGET_SOURCE_TRANSITION
P-618468,2025-04,2025-01-01,REVISED,2025-06-01,ANTICIPATED,OCMS_LEGACY,5,0,TARGET_SOURCE_TRANSITION
P-618468,2025-05,2025-06-01,ANTICIPATED,2025-06-01,REVISED,OCMS_LEGACY,0,1,
P-618468,2025-12,2025-06-01,REVISED,2025-01-01,REVISED,PAIMANA,-5,0,REPORTING_REGIME_CHANGE
P-618468,2026-03,2025-01-01,REVISED,2026-04-01,REVISED,PAIMANA,15,1,
P-618469,2025-04,2025-06-01,REVISED,2025-06-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618469,2025-05,2025-06-01,ANTICIPATED,2025-06-01,REVISED,OCMS_LEGACY,0,1,
P-618469,2025-12,2025-06-01,REVISED,2025-06-01,REVISED,PAIMANA,0,1,
P-618469,2026-03,2025-06-01,REVISED,2026-07-01,REVISED,PAIMANA,13,1,
P-618470,2025-04,2025-06-01,REVISED,2025-06-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618470,2025-05,2025-06-01,ANTICIPATED,2025-06-01,REVISED,OCMS_LEGACY,0,1,
P-618470,2025-12,2025-06-01,REVISED,2025-06-01,REVISED,PAIMANA,0,1,
P-618470,2026-03,2025-06-01,REVISED,2026-05-01,REVISED,PAIMANA,11,1,
P-618471,2025-04,2025-04-01,REVISED,2025-04-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618471,2025-05,2025-04-01,ANTICIPATED,2025-07-01,REVISED,OCMS_LEGACY,3,0,TARGET_SOURCE_TRANSITION
P-618471,2025-12,2025-07-01,REVISED,2025-11-01,REVISED,PAIMANA,4,0,REPORTING_REGIME_CHANGE
P-618471,2026-03,2025-11-01,REVISED,2026-05-01,REVISED,PAIMANA,6,1,
P-618471,2026-04,2026-05-01,REVISED,2026-06-01,REVISED,PAIMANA,1,1,
P-618472,2025-04,2025-06-01,REVISED,2025-06-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618472,2025-05,2025-06-01,ANTICIPATED,2025-06-01,REVISED,OCMS_LEGACY,0,1,
P-618472,2025-12,2025-06-01,REVISED,2025-06-01,REVISED,PAIMANA,0,1,
P-618472,2026-03,2025-06-01,REVISED,2026-05-01,REVISED,PAIMANA,11,1,
P-618472,2026-04,2026-05-01,REVISED,2026-06-01,REVISED,PAIMANA,1,1,
P-618473,2025-12,2025-07-01,REVISED,2025-07-01,ORIGINAL,PAIMANA,0,1,
P-618473,2026-03,2025-07-01,ORIGINAL,2026-05-01,REVISED,PAIMANA,10,0,TARGET_SOURCE_TRANSITION
P-618473,2026-04,2026-05-01,REVISED,2026-06-01,REVISED,PAIMANA,1,1,
P-618475,2025-12,2025-06-01,REVISED,2026-06-01,REVISED,PAIMANA,12,0,REPORTING_REGIME_CHANGE
P-618475,2026-04,2026-06-01,REVISED,2026-09-01,REVISED,PAIMANA,3,1,
P-618476,2025-12,2024-10-01,REVISED,2024-10-01,ORIGINAL,PAIMANA,0,1,
P-618476,2026-03,2024-10-01,ORIGINAL,2026-04-01,REVISED,PAIMANA,18,0,TARGET_SOURCE_TRANSITION
P-618476,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-618477,2025-04,2025-06-01,REVISED,2025-08-01,REVISED,OCMS_LEGACY,2,1,
P-618477,2025-06,2025-08-01,REVISED,2025-10-01,REVISED,OCMS_LEGACY,2,1,
P-618477,2025-12,2025-10-01,REVISED,2024-08-01,REVISED,PAIMANA,-14,0,REPORTING_REGIME_CHANGE
P-618477,2026-03,2024-08-01,REVISED,2026-04-01,REVISED,PAIMANA,20,1,
P-618477,2026-04,2026-04-01,REVISED,2026-06-01,REVISED,PAIMANA,2,1,
P-618478,2025-04,2025-07-01,REVISED,2025-08-01,REVISED,OCMS_LEGACY,1,1,
P-618478,2025-06,2025-08-01,REVISED,2025-10-01,REVISED,OCMS_LEGACY,2,1,
P-618478,2025-12,2025-10-01,REVISED,2024-07-01,ORIGINAL,PAIMANA,-15,0,REPORTING_REGIME_CHANGE
P-618478,2026-03,2024-07-01,ORIGINAL,2026-04-01,REVISED,PAIMANA,21,0,TARGET_SOURCE_TRANSITION
P-618478,2026-04,2026-04-01,REVISED,2026-07-01,REVISED,PAIMANA,3,1,
P-618479,2025-02,2025-12-01,REVISED,2026-03-01,REVISED,OCMS_LEGACY,3,1,
P-618479,2025-12,2026-03-01,REVISED,2025-03-01,REVISED,PAIMANA,-12,0,REPORTING_REGIME_CHANGE
P-618479,2026-03,2025-03-01,REVISED,2027-03-01,REVISED,PAIMANA,24,1,
P-618479,2026-04,2027-03-01,REVISED,2027-09-01,REVISED,PAIMANA,6,1,
P-618480,2026-03,2025-08-01,ORIGINAL,2026-07-01,REVISED,PAIMANA,11,0,TARGET_SOURCE_TRANSITION
P-618480,2026-04,2026-07-01,REVISED,2026-10-01,REVISED,PAIMANA,3,1,
P-618481,2025-02,2025-09-01,REVISED,2025-08-01,REVISED,OCMS_LEGACY,-1,1,
P-618481,2025-03,2025-08-01,REVISED,2025-10-01,REVISED,OCMS_LEGACY,2,1,
P-618481,2025-06,2025-10-01,REVISED,2025-12-01,REVISED,OCMS_LEGACY,2,1,
P-618481,2025-12,2025-12-01,REVISED,2024-07-01,ORIGINAL,PAIMANA,-17,0,REPORTING_REGIME_CHANGE
P-618481,2026-03,2024-07-01,ORIGINAL,2026-07-01,REVISED,PAIMANA,24,0,TARGET_SOURCE_TRANSITION
P-618481,2026-04,2026-07-01,REVISED,2026-10-01,REVISED,PAIMANA,3,1,
P-618482,2026-03,2025-02-01,REVISED,2026-04-01,REVISED,PAIMANA,14,1,
P-618482,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-618483,2026-03,2024-10-01,REVISED,2026-04-01,REVISED,PAIMANA,18,1,
P-618483,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-618484,2025-02,2025-02-01,REVISED,2025-03-01,REVISED,OCMS_LEGACY,1,1,
P-618484,2025-04,2025-03-01,REVISED,2025-03-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618484,2025-05,2025-03-01,ANTICIPATED,2025-06-01,REVISED,OCMS_LEGACY,3,0,TARGET_SOURCE_TRANSITION
P-618484,2025-06,2025-06-01,REVISED,2025-07-01,REVISED,OCMS_LEGACY,1,1,
P-618484,2025-12,2025-07-01,REVISED,2024-05-01,REVISED,PAIMANA,-14,0,REPORTING_REGIME_CHANGE
P-618485,2025-02,2025-02-01,REVISED,2025-03-01,REVISED,OCMS_LEGACY,1,1,
P-618485,2025-03,2025-03-01,REVISED,2025-04-01,REVISED,OCMS_LEGACY,1,1,
P-618485,2025-04,2025-04-01,REVISED,2025-04-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618485,2025-05,2025-04-01,ANTICIPATED,2025-06-01,REVISED,OCMS_LEGACY,2,0,TARGET_SOURCE_TRANSITION
P-618485,2025-06,2025-06-01,REVISED,2025-07-01,REVISED,OCMS_LEGACY,1,1,
P-618485,2025-12,2025-07-01,REVISED,2024-03-01,REVISED,PAIMANA,-16,0,REPORTING_REGIME_CHANGE
P-618486,2025-03,2025-04-01,REVISED,2025-06-01,REVISED,OCMS_LEGACY,2,1,
P-618486,2025-04,2025-06-01,REVISED,2025-08-01,ANTICIPATED,OCMS_LEGACY,2,0,TARGET_SOURCE_TRANSITION
P-618486,2025-05,2025-08-01,ANTICIPATED,2025-08-01,REVISED,OCMS_LEGACY,0,1,
P-618486,2026-01,2025-08-01,REVISED,2025-06-01,REVISED,PAIMANA,-2,0,REPORTING_REGIME_CHANGE
P-618486,2026-03,2025-06-01,REVISED,2026-05-01,REVISED,PAIMANA,11,1,
P-618487,2025-04,2024-07-01,REVISED,2024-07-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618487,2025-05,2024-07-01,ANTICIPATED,2024-07-01,REVISED,OCMS_LEGACY,0,1,
P-618487,2025-12,2024-07-01,REVISED,2024-07-01,ORIGINAL,PAIMANA,0,1,
P-618487,2026-03,2024-07-01,ORIGINAL,2026-06-01,REVISED,PAIMANA,23,0,TARGET_SOURCE_TRANSITION
P-618489,2025-04,2025-09-01,REVISED,2025-09-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618489,2025-05,2025-09-01,ANTICIPATED,2025-09-01,REVISED,OCMS_LEGACY,0,1,
P-618489,2025-12,2025-09-01,REVISED,2025-09-01,REVISED,PAIMANA,0,1,
P-618489,2026-03,2025-09-01,REVISED,2026-06-01,REVISED,PAIMANA,9,1,
P-618489,2026-04,2026-06-01,REVISED,2027-03-01,REVISED,PAIMANA,9,1,
P-618492,2025-04,2025-12-01,REVISED,2025-12-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618492,2025-05,2025-12-01,ANTICIPATED,2025-12-01,REVISED,OCMS_LEGACY,0,1,
P-618492,2025-12,2025-12-01,REVISED,2025-12-01,ORIGINAL,PAIMANA,0,1,
P-618492,2026-03,2025-12-01,ORIGINAL,2027-02-01,REVISED,PAIMANA,14,0,TARGET_SOURCE_TRANSITION
P-618493,2025-12,2027-04-01,REVISED,2026-04-01,ORIGINAL,PAIMANA,-12,0,REPORTING_REGIME_CHANGE
P-618493,2026-03,2026-04-01,ORIGINAL,2028-03-01,REVISED,PAIMANA,23,0,TARGET_SOURCE_TRANSITION
P-618494,2025-04,2025-09-01,REVISED,2025-09-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618494,2025-05,2025-09-01,ANTICIPATED,2026-02-01,REVISED,OCMS_LEGACY,5,0,TARGET_SOURCE_TRANSITION
P-618494,2025-12,2026-02-01,REVISED,2026-02-01,REVISED,PAIMANA,0,1,
P-618494,2026-03,2026-02-01,REVISED,2026-10-01,REVISED,PAIMANA,8,1,
P-618494,2026-04,2026-10-01,REVISED,2026-12-01,REVISED,PAIMANA,2,1,
P-618495,2025-05,2025-08-01,REVISED,2026-02-01,REVISED,OCMS_LEGACY,6,1,
P-618495,2025-12,2026-02-01,REVISED,2026-02-01,REVISED,PAIMANA,0,1,
P-618495,2026-03,2026-02-01,REVISED,2027-03-01,REVISED,PAIMANA,13,1,
P-618496,2025-04,2025-09-01,REVISED,2025-09-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618496,2025-05,2025-09-01,ANTICIPATED,2025-12-01,REVISED,OCMS_LEGACY,3,0,TARGET_SOURCE_TRANSITION
P-618496,2025-12,2025-12-01,REVISED,2026-03-01,REVISED,PAIMANA,3,0,REPORTING_REGIME_CHANGE
P-618496,2026-03,2026-03-01,REVISED,2026-06-01,REVISED,PAIMANA,3,1,
P-618496,2026-04,2026-06-01,REVISED,2026-09-01,REVISED,PAIMANA,3,1,
P-618497,2025-05,2025-11-01,REVISED,2026-03-01,REVISED,OCMS_LEGACY,4,1,
P-618497,2025-12,2026-03-01,REVISED,2025-11-01,ORIGINAL,PAIMANA,-4,0,REPORTING_REGIME_CHANGE
P-618497,2026-03,2025-11-01,ORIGINAL,2027-03-01,REVISED,PAIMANA,16,0,TARGET_SOURCE_TRANSITION
P-618498,2025-04,2025-05-01,REVISED,2025-05-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618498,2025-05,2025-05-01,ANTICIPATED,2025-07-01,REVISED,OCMS_LEGACY,2,0,TARGET_SOURCE_TRANSITION
P-618498,2025-06,2025-07-01,REVISED,2025-09-01,REVISED,OCMS_LEGACY,2,1,
P-618498,2025-12,2025-09-01,REVISED,2025-05-01,ORIGINAL,PAIMANA,-4,0,REPORTING_REGIME_CHANGE
P-618498,2026-02,2025-05-01,ORIGINAL,2026-02-01,REVISED,PAIMANA,9,0,TARGET_SOURCE_TRANSITION
P-618498,2026-03,2026-02-01,REVISED,2026-04-01,REVISED,PAIMANA,2,1,
P-618499,2025-04,2025-07-01,REVISED,2025-07-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618499,2025-05,2025-07-01,ANTICIPATED,2025-07-01,REVISED,OCMS_LEGACY,0,1,
P-618499,2025-12,2025-07-01,REVISED,2025-07-01,ORIGINAL,PAIMANA,0,1,
P-618499,2026-03,2025-07-01,ORIGINAL,2026-04-01,REVISED,PAIMANA,9,0,TARGET_SOURCE_TRANSITION
P-618499,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-618500,2025-04,2024-12-01,REVISED,2024-12-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618500,2025-05,2024-12-01,ANTICIPATED,2024-12-01,REVISED,OCMS_LEGACY,0,1,
P-618500,2025-12,2024-12-01,REVISED,2025-12-01,REVISED,PAIMANA,12,0,REPORTING_REGIME_CHANGE
P-618500,2026-04,2025-12-01,REVISED,2026-05-01,REVISED,PAIMANA,5,1,
P-618501,2025-04,2025-01-01,REVISED,2025-06-01,ANTICIPATED,OCMS_LEGACY,5,0,TARGET_SOURCE_TRANSITION
P-618501,2025-05,2025-06-01,ANTICIPATED,2025-06-01,REVISED,OCMS_LEGACY,0,1,
P-618501,2025-06,2025-06-01,REVISED,2025-07-01,REVISED,OCMS_LEGACY,1,1,
P-618501,2025-12,2025-07-01,REVISED,2024-10-01,REVISED,PAIMANA,-9,0,REPORTING_REGIME_CHANGE
P-618501,2026-03,2024-10-01,REVISED,2026-04-01,REVISED,PAIMANA,18,1,
P-618501,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-618502,2025-04,2025-01-01,REVISED,2025-06-01,ANTICIPATED,OCMS_LEGACY,5,0,TARGET_SOURCE_TRANSITION
P-618502,2025-05,2025-06-01,ANTICIPATED,2025-06-01,REVISED,OCMS_LEGACY,0,1,
P-618502,2025-06,2025-06-01,REVISED,2025-07-01,REVISED,OCMS_LEGACY,1,1,
P-618502,2025-12,2025-07-01,REVISED,2024-01-01,ORIGINAL,PAIMANA,-18,0,REPORTING_REGIME_CHANGE
P-618502,2026-03,2024-01-01,ORIGINAL,2026-04-01,REVISED,PAIMANA,27,0,TARGET_SOURCE_TRANSITION
P-618502,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-618503,2025-04,2025-01-01,REVISED,2025-05-01,ANTICIPATED,OCMS_LEGACY,4,0,TARGET_SOURCE_TRANSITION
P-618503,2025-05,2025-05-01,ANTICIPATED,2025-05-01,REVISED,OCMS_LEGACY,0,1,
P-618503,2025-06,2025-05-01,REVISED,2025-06-01,REVISED,OCMS_LEGACY,1,1,
P-618503,2025-12,2025-06-01,REVISED,2024-05-01,REVISED,PAIMANA,-13,0,REPORTING_REGIME_CHANGE
P-618503,2026-03,2024-05-01,REVISED,2026-04-01,REVISED,PAIMANA,23,1,
P-618503,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-618504,2025-04,2025-01-01,REVISED,2025-05-01,ANTICIPATED,OCMS_LEGACY,4,0,TARGET_SOURCE_TRANSITION
P-618504,2025-05,2025-05-01,ANTICIPATED,2025-05-01,REVISED,OCMS_LEGACY,0,1,
P-618504,2025-06,2025-05-01,REVISED,2025-06-01,REVISED,OCMS_LEGACY,1,1,
P-618504,2025-12,2025-06-01,REVISED,2024-10-01,REVISED,PAIMANA,-8,0,REPORTING_REGIME_CHANGE
P-618504,2026-03,2024-10-01,REVISED,2026-04-01,REVISED,PAIMANA,18,1,
P-618504,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-618505,2025-03,2025-03-01,REVISED,2025-06-01,REVISED,OCMS_LEGACY,3,1,
P-618505,2025-04,2025-06-01,REVISED,2025-06-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618505,2025-05,2025-06-01,ANTICIPATED,2025-06-01,REVISED,OCMS_LEGACY,0,1,
P-618505,2025-06,2025-06-01,REVISED,2025-07-01,REVISED,OCMS_LEGACY,1,1,
P-618505,2025-12,2025-07-01,REVISED,2024-06-01,ORIGINAL,PAIMANA,-13,0,REPORTING_REGIME_CHANGE
P-618505,2026-03,2024-06-01,ORIGINAL,2026-05-01,REVISED,PAIMANA,23,0,TARGET_SOURCE_TRANSITION
P-618505,2026-04,2026-05-01,REVISED,2026-07-01,REVISED,PAIMANA,2,1,
P-618506,2026-03,2027-05-01,ORIGINAL,2027-05-01,REVISED,PAIMANA,0,1,
P-618507,2026-03,2025-06-01,ORIGINAL,2026-04-01,REVISED,PAIMANA,10,0,TARGET_SOURCE_TRANSITION
P-618507,2026-04,2026-04-01,REVISED,2026-06-01,REVISED,PAIMANA,2,1,
P-618508,2026-03,2027-01-01,ORIGINAL,2027-01-01,REVISED,PAIMANA,0,1,
P-618509,2025-12,2025-06-01,REVISED,2025-02-01,REVISED,PAIMANA,-4,0,REPORTING_REGIME_CHANGE
P-618509,2026-03,2025-02-01,REVISED,2026-04-01,REVISED,PAIMANA,14,1,
P-618509,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-618511,2026-03,2026-06-01,ORIGINAL,2027-06-01,REVISED,PAIMANA,12,0,TARGET_SOURCE_TRANSITION
P-618512,2025-03,2025-10-01,REVISED,2025-08-01,REVISED,OCMS_LEGACY,-2,1,
P-618512,2025-04,2025-08-01,REVISED,2025-08-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618512,2025-05,2025-08-01,ANTICIPATED,2025-08-01,REVISED,OCMS_LEGACY,0,1,
P-618512,2025-12,2025-08-01,REVISED,2025-08-01,REVISED,PAIMANA,0,1,
P-618512,2026-03,2025-08-01,REVISED,2026-08-01,REVISED,PAIMANA,12,1,
P-618513,2025-12,2025-01-01,REVISED,2026-04-01,REVISED,PAIMANA,15,0,REPORTING_REGIME_CHANGE
P-618513,2026-04,2026-04-01,REVISED,2027-02-01,REVISED,PAIMANA,10,1,
P-618514,2025-03,2024-12-01,REVISED,2025-11-01,REVISED,OCMS_LEGACY,11,1,
P-618514,2025-12,2025-11-01,REVISED,2024-12-01,ORIGINAL,PAIMANA,-11,0,REPORTING_REGIME_CHANGE
P-618514,2026-03,2024-12-01,ORIGINAL,2026-05-01,REVISED,PAIMANA,17,0,TARGET_SOURCE_TRANSITION
P-618514,2026-04,2026-05-01,REVISED,2026-12-01,REVISED,PAIMANA,7,1,
P-618515,2025-04,2025-04-01,REVISED,2025-04-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618515,2025-05,2025-04-01,ANTICIPATED,2025-12-01,REVISED,OCMS_LEGACY,8,0,TARGET_SOURCE_TRANSITION
P-618515,2025-12,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA,0,1,
P-618515,2026-03,2025-12-01,REVISED,2026-04-01,REVISED,PAIMANA,4,1,
P-618515,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-618516,2025-04,2025-04-01,REVISED,2025-04-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-618516,2025-05,2025-04-01,ANTICIPATED,2025-04-01,REVISED,OCMS_LEGACY,0,1,
P-618516,2025-06,2025-04-01,REVISED,2026-05-01,REVISED,OCMS_LEGACY,13,1,
P-618516,2025-12,2026-05-01,REVISED,2026-10-01,REVISED,PAIMANA,5,0,REPORTING_REGIME_CHANGE
P-618516,2026-03,2026-10-01,REVISED,2026-11-01,REVISED,PAIMANA,1,1,
P-618517,2025-12,2025-09-01,REVISED,2025-09-01,ORIGINAL,PAIMANA,0,1,
P-618517,2026-03,2025-09-01,ORIGINAL,2026-11-01,REVISED,PAIMANA,14,0,TARGET_SOURCE_TRANSITION
P-618518,2026-03,2024-10-01,REVISED,2026-09-01,REVISED,PAIMANA,23,1,
P-618519,2025-12,2025-05-01,REVISED,2025-05-01,ORIGINAL,PAIMANA,0,1,
P-618519,2026-03,2025-05-01,ORIGINAL,2026-09-01,REVISED,PAIMANA,16,0,TARGET_SOURCE_TRANSITION
P-618520,2026-03,2024-02-01,REVISED,2026-04-01,REVISED,PAIMANA,26,1,
P-618520,2026-04,2026-04-01,REVISED,2026-06-01,REVISED,PAIMANA,2,1,
P-618521,2025-03,2025-04-01,REVISED,2025-05-01,REVISED,OCMS_LEGACY,1,1,
P-618521,2025-04,2025-05-01,REVISED,2025-06-01,REVISED,OCMS_LEGACY,1,1,
P-618521,2025-06,2025-06-01,REVISED,2025-08-01,REVISED,OCMS_LEGACY,2,1,
P-618521,2025-12,2025-08-01,REVISED,2025-04-01,REVISED,PAIMANA,-4,0,REPORTING_REGIME_CHANGE
P-618521,2026-03,2025-04-01,REVISED,2026-04-01,REVISED,PAIMANA,12,1,
P-618521,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-618522,2026-03,2026-10-01,ORIGINAL,2026-10-01,REVISED,PAIMANA,0,1,
P-618522,2026-04,2026-10-01,REVISED,2027-02-01,REVISED,PAIMANA,4,1,
P-618523,2025-03,2025-03-01,REVISED,2025-07-01,REVISED,OCMS_LEGACY,4,1,
P-618523,2025-06,2025-07-01,REVISED,2025-12-01,REVISED,OCMS_LEGACY,5,1,
P-618523,2025-12,2025-12-01,REVISED,2021-09-01,ORIGINAL,PAIMANA,-51,0,REPORTING_REGIME_CHANGE
P-618523,2026-03,2021-09-01,ORIGINAL,2026-06-01,REVISED,PAIMANA,57,0,TARGET_SOURCE_TRANSITION
P-618523,2026-04,2026-06-01,REVISED,2026-11-01,REVISED,PAIMANA,5,1,
P-618524,2026-03,2027-03-01,ORIGINAL,2027-03-01,REVISED,PAIMANA,0,1,
P-618525,2026-03,2027-10-01,ORIGINAL,2027-10-01,REVISED,PAIMANA,0,1,
P-618526,2026-03,2022-04-01,REVISED,2026-04-01,REVISED,PAIMANA,48,1,
P-618526,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-618527,2025-12,2024-07-01,REVISED,2024-01-01,ORIGINAL,PAIMANA,-6,0,REPORTING_REGIME_CHANGE
P-618527,2026-03,2024-01-01,ORIGINAL,2026-04-01,REVISED,PAIMANA,27,0,TARGET_SOURCE_TRANSITION
P-618527,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-618529,2025-04,2024-12-01,REVISED,2025-12-01,ANTICIPATED,OCMS_LEGACY,12,0,TARGET_SOURCE_TRANSITION
P-618529,2025-05,2025-12-01,ANTICIPATED,2025-12-01,REVISED,OCMS_LEGACY,0,1,
P-618529,2025-12,2025-12-01,REVISED,2025-06-01,REVISED,PAIMANA,-6,0,REPORTING_REGIME_CHANGE
P-618529,2026-03,2025-06-01,REVISED,2026-06-01,REVISED,PAIMANA,12,1,
P-618529,2026-04,2026-06-01,REVISED,2026-10-01,REVISED,PAIMANA,4,1,
P-618530,2025-03,2024-09-01,REVISED,2025-06-01,REVISED,OCMS_LEGACY,9,1,
P-618530,2025-12,2025-06-01,REVISED,2014-03-01,REVISED,PAIMANA,-135,0,REPORTING_REGIME_CHANGE
P-618530,2026-01,2014-03-01,REVISED,2025-06-01,REVISED,PAIMANA,135,1,
P-618530,2026-03,2025-06-01,REVISED,2026-06-01,REVISED,PAIMANA,12,1,
