canonical_project_id,first_snapshot,last_snapshot,observed_months,calendar_span_months,coverage_pct,missing_month_count,missing_months
P-705375,2025-07,2026-04,10,10,100.0,0,
P-705385,2025-01,2026-04,16,16,100.0,0,
P-705391,2025-08,2026-04,9,9,100.0,0,
P-705392,2025-01,2026-04,16,16,100.0,0,
P-705394,2026-04,2026-04,1,1,100.0,0,
P-705396,2026-04,2026-04,1,1,100.0,0,
P-705400,2025-07,2025-07,1,1,100.0,0,
P-705401,2025-01,2026-04,16,16,100.0,0,
P-705410,2025-07,2026-04,8,10,80.0,2,2026-02;2026-03
P-705419,2025-01,2026-04,16,16,100.0,0,
P-705424,2025-01,2026-04,16,16,100.0,0,
P-705428,2025-01,2026-04,16,16,100.0,0,
P-705429,2025-01,2026-04,16,16,100.0,0,
P-705432,2025-01,2026-04,16,16,100.0,0,
P-705433,2025-07,2026-04,10,10,100.0,0,
P-705434,2025-07,2026-04,10,10,100.0,0,
P-705436,2025-07,2026-04,10,10,100.0,0,
P-705437,2025-01,2026-04,16,16,100.0,0,
P-705444,2025-07,2026-04,10,10,100.0,0,
P-705450,2025-01,2026-04,16,16,100.0,0,
P-705453,2025-01,2026-04,16,16,100.0,0,
P-705454,2025-01,2026-04,16,16,100.0,0,
P-705457,2025-01,2026-04,16,16,100.0,0,
P-705458,2025-01,2026-04,16,16,100.0,0,
P-705464,2026-04,2026-04,1,1,100.0,0,
P-705479,2025-01,2026-04,16,16,100.0,0,
P-705480,2025-07,2026-04,10,10,100.0,0,
P-705481,2025-07,2026-04,10,10,100.0,0,
P-705482,2025-01,2026-04,16,16,100.0,0,
P-705489,2026-04,2026-04,1,1,100.0,0,
P-705490,2025-01,2026-04,16,16,100.0,0,
P-705491,2025-01,2026-04,16,16,100.0,0,
P-705492,2025-01,2026-04,16,16,100.0,0,
P-705493,2026-04,2026-04,1,1,100.0,0,
P-705494,2025-01,2026-04,16,16,100.0,0,
P-705495,2025-01,2026-04,16,16,100.0,0,
P-705496,2025-01,2026-04,16,16,100.0,0,
P-705497,2026-04,2026-04,1,1,100.0,0,
P-705498,2025-01,2026-04,16,16,100.0,0,
P-705500,2025-01,2026-04,16,16,100.0,0,
P-705502,2025-01,2026-04,16,16,100.0,0,
P-705503,2025-01,2026-03,15,15,100.0,0,
P-705504,2025-01,2026-04,16,16,100.0,0,
P-705505,2025-01,2026-04,16,16,100.0,0,
P-705506,2025-01,2026-04,16,16,100.0,0,
P-705507,2025-01,2026-04,16,16,100.0,0,
P-705510,2025-01,2026-04,16,16,100.0,0,
P-705511,2025-01,2026-04,16,16,100.0,0,
P-705512,2025-01,2026-04,16,16,100.0,0,
P-705513,2025-01,2026-04,16,16,100.0,0,
P-705514,2025-01,2026-04,16,16,100.0,0,
P-705515,2025-01,2026-04,16,16,100.0,0,
P-705520,2025-08,2025-11,4,4,100.0,0,
P-705526,2025-01,2026-04,16,16,100.0,0,
P-705527,2025-01,2026-04,16,16,100.0,0,
P-705528,2025-01,2026-04,16,16,100.0,0,
P-705562,2025-01,2026-04,16,16,100.0,0,
P-705566,2025-07,2025-09,3,3,100.0,0,
P-705567,2025-01,2026-04,16,16,100.0,0,
P-705572,2025-01,2026-04,16,16,100.0,0,
P-705583,2025-01,2026-04,15,16,93.75,1,2025-07
P-705588,2025-01,2026-04,16,16,100.0,0,
P-705598,2025-01,2026-04,16,16,100.0,0,
P-705608,2025-01,2026-04,16,16,100.0,0,
P-705610,2025-01,2026-04,16,16,100.0,0,
P-705612,2025-01,2026-04,16,16,100.0,0,
P-705613,2025-01,2026-04,16,16,100.0,0,
P-705616,2025-01,2026-04,16,16,100.0,0,
P-705617,2025-01,2026-04,16,16,100.0,0,
P-705628,2025-01,2026-04,16,16,100.0,0,
P-705629,2025-01,2026-04,16,16,100.0,0,
P-705632,2025-01,2026-04,16,16,100.0,0,
P-705633,2025-01,2026-04,16,16,100.0,0,
P-705635,2025-01,2026-04,15,16,93.75,1,2026-02
P-705638,2025-01,2026-04,16,16,100.0,0,
P-705639,2025-01,2026-04,16,16,100.0,0,
P-705648,2025-01,2026-04,16,16,100.0,0,
P-705650,2025-01,2026-04,16,16,100.0,0,
P-705651,2025-07,2026-02,8,8,100.0,0,
P-705659,2025-01,2026-04,16,16,100.0,0,
P-705660,2025-01,2026-04,16,16,100.0,0,
P-705661,2025-01,2026-04,16,16,100.0,0,
P-705662,2025-01,2026-02,14,14,100.0,0,
P-705663,2025-01,2026-04,16,16,100.0,0,
P-705667,2025-01,2026-04,16,16,100.0,0,
P-705668,2025-01,2026-04,16,16,100.0,0,
P-705694,2025-07,2025-11,5,5,100.0,0,
P-705708,2025-07,2025-11,5,5,100.0,0,
P-705710,2025-07,2025-11,5,5,100.0,0,
P-705712,2025-07,2025-11,5,5,100.0,0,
P-705717,2025-07,2025-11,5,5,100.0,0,
P-705720,2025-07,2025-11,5,5,100.0,0,
P-705721,2025-07,2025-11,5,5,100.0,0,
P-705722,2025-07,2025-11,5,5,100.0,0,
P-705726,2025-07,2025-11,5,5,100.0,0,
P-705728,2025-01,2026-04,16,16,100.0,0,
P-705730,2025-01,2026-04,16,16,100.0,0,
P-705735,2025-01,2026-04,16,16,100.0,0,
P-705741,2025-01,2026-04,16,16,100.0,0,
P-705742,2025-01,2026-04,15,16,93.75,1,2025-09
P-705743,2025-07,2025-08,2,2,100.0,0,
P-705747,2026-04,2026-04,1,1,100.0,0,
P-705752,2025-01,2026-04,16,16,100.0,0,
P-705755,2025-07,2025-08,2,2,100.0,0,
P-705756,2025-07,2025-08,2,2,100.0,0,
P-705761,2025-01,2026-04,16,16,100.0,0,
P-705762,2026-04,2026-04,1,1,100.0,0,
P-705763,2025-01,2026-04,16,16,100.0,0,
P-705764,2025-01,2026-04,16,16,100.0,0,
P-705765,2025-01,2026-04,16,16,100.0,0,
P-705766,2025-01,2026-04,16,16,100.0,0,
P-705767,2025-07,2025-08,2,2,100.0,0,
P-705771,2025-01,2026-04,15,16,93.75,1,2025-07
P-705772,2025-01,2026-04,16,16,100.0,0,
P-705774,2025-01,2026-04,16,16,100.0,0,
P-705777,2025-01,2026-04,16,16,100.0,0,
P-705779,2025-07,2025-11,5,5,100.0,0,
P-705780,2025-01,2026-04,16,16,100.0,0,
P-705782,2025-01,2026-04,16,16,100.0,0,
P-705783,2025-01,2026-04,16,16,100.0,0,
P-705784,2025-07,2025-11,5,5,100.0,0,
P-705785,2025-01,2026-04,16,16,100.0,0,
P-705789,2025-07,2026-01,7,7,100.0,0,
P-705793,2025-07,2026-04,10,10,100.0,0,
P-705794,2025-07,2026-04,10,10,100.0,0,
P-705799,2025-01,2026-04,16,16,100.0,0,
P-705863,2025-07,2025-09,3,3,100.0,0,
P-705912,2025-07,2026-04,10,10,100.0,0,
P-705918,2025-01,2026-04,12,16,75.0,4,2025-09;2025-10;2025-11;2025-12
P-705919,2025-01,2026-04,16,16,100.0,0,
P-705933,2025-01,2026-04,16,16,100.0,0,
P-705941,2025-12,2026-04,5,5,100.0,0,
P-706718,2025-01,2026-04,16,16,100.0,0,
P-706724,2025-01,2026-04,16,16,100.0,0,
P-706757,2025-01,2026-04,16,16,100.0,0,
P-706759,2025-01,2026-04,16,16,100.0,0,
P-706763,2025-01,2026-04,16,16,100.0,0,
P-706775,2025-07,2026-04,10,10,100.0,0,
P-706776,2025-01,2026-04,16,16,100.0,0,
P-706777,2025-01,2026-04,16,16,100.0,0,
P-706779,2025-01,2026-04,16,16,100.0,0,
P-706780,2025-01,2026-04,16,16,100.0,0,
P-706781,2025-07,2026-04,10,10,100.0,0,
P-706811,2025-01,2026-04,16,16,100.0,0,
P-706835,2025-01,2026-04,15,16,93.75,1,2025-09
P-706836,2026-04,2026-04,1,1,100.0,0,
P-706837,2025-01,2026-04,15,16,93.75,1,2025-07
P-706844,2025-08,2025-11,4,4,100.0,0,
P-706854,2025-01,2026-04,16,16,100.0,0,
P-706856,2025-07,2025-07,1,1,100.0,0,
P-706860,2025-01,2026-04,15,16,93.75,1,2025-07
P-706865,2026-04,2026-04,1,1,100.0,0,
P-706866,2025-01,2026-04,16,16,100.0,0,
P-706898,2025-07,2026-04,10,10,100.0,0,
P-706922,2025-07,2026-04,10,10,100.0,0,
P-706940,2025-08,2026-04,9,9,100.0,0,
P-706942,2025-08,2026-04,9,9,100.0,0,
P-706950,2025-07,2026-04,10,10,100.0,0,
P-707020,2026-01,2026-04,4,4,100.0,0,
P-707021,2026-01,2026-04,4,4,100.0,0,
P-707022,2026-01,2026-04,4,4,100.0,0,
P-707039,2026-01,2026-04,4,4,100.0,0,
P-707044,2026-01,2026-04,4,4,100.0,0,
P-707045,2026-01,2026-04,4,4,100.0,0,
P-707046,2026-01,2026-04,4,4,100.0,0,
P-707049,2026-01,2026-04,4,4,100.0,0,
P-707050,2026-01,2026-04,4,4,100.0,0,
P-707058,2026-01,2026-04,4,4,100.0,0,
P-707059,2026-01,2026-04,4,4,100.0,0,
P-707069,2026-01,2026-04,4,4,100.0,0,
P-707070,2026-01,2026-04,4,4,100.0,0,
P-707086,2026-01,2026-04,4,4,100.0,0,
P-707087,2026-01,2026-04,4,4,100.0,0,
P-707215,2025-07,2026-04,10,10,100.0,0,
P-707229,2025-07,2026-04,10,10,100.0,0,
P-707267,2025-07,2026-03,9,9,100.0,0,
P-707410,2026-01,2026-04,4,4,100.0,0,
P-707419,2026-04,2026-04,1,1,100.0,0,
P-708655,2025-07,2025-08,2,2,100.0,0,
P-708662,2025-07,2026-03,9,9,100.0,0,
P-709747,2025-01,2026-04,16,16,100.0,0,
P-709748,2025-07,2025-11,5,5,100.0,0,
P-709749,2025-01,2026-02,14,14,100.0,0,
P-709750,2025-07,2026-04,10,10,100.0,0,
P-709752,2025-01,2026-04,16,16,100.0,0,
P-709753,2025-01,2026-04,16,16,100.0,0,
P-709754,2025-01,2026-04,16,16,100.0,0,
P-709755,2025-01,2026-04,16,16,100.0,0,
P-709757,2025-01,2026-04,16,16,100.0,0,
P-709758,2025-01,2026-04,16,16,100.0,0,
P-709759,2025-01,2026-04,16,16,100.0,0,
P-709760,2025-01,2026-04,16,16,100.0,0,
P-709761,2025-07,2025-09,3,3,100.0,0,
P-709766,2025-01,2026-02,14,14,100.0,0,
P-709768,2025-07,2025-07,1,1,100.0,0,
P-709770,2025-01,2026-04,16,16,100.0,0,
P-709771,2025-01,2026-04,16,16,100.0,0,
P-709772,2025-01,2026-04,16,16,100.0,0,
P-709773,2025-01,2026-04,16,16,100.0,0,
P-709774,2025-01,2026-04,16,16,100.0,0,
P-709776,2025-01,2026-04,16,16,100.0,0,
P-709777,2025-01,2026-04,16,16,100.0,0,
P-709778,2025-01,2026-04,16,16,100.0,0,
P-709779,2025-01,2026-04,16,16,100.0,0,
P-709780,2025-01,2026-04,16,16,100.0,0,
P-709781,2025-01,2026-04,16,16,100.0,0,
P-709782,2025-01,2026-04,16,16,100.0,0,
P-709783,2025-07,2026-04,10,10,100.0,0,
P-709785,2025-01,2026-04,16,16,100.0,0,
P-709786,2025-01,2026-04,16,16,100.0,0,
P-709789,2025-07,2026-01,7,7,100.0,0,
P-709790,2025-07,2026-01,7,7,100.0,0,
P-709791,2025-01,2026-04,16,16,100.0,0,
P-709792,2025-01,2026-04,16,16,100.0,0,
P-709793,2025-01,2026-04,16,16,100.0,0,
P-709794,2025-01,2026-04,16,16,100.0,0,
P-709795,2025-01,2026-04,16,16,100.0,0,
P-709796,2025-01,2026-04,16,16,100.0,0,
P-709797,2025-01,2026-04,16,16,100.0,0,
P-709798,2025-01,2026-04,16,16,100.0,0,
P-709799,2025-01,2026-04,16,16,100.0,0,
P-709800,2025-07,2026-04,10,10,100.0,0,
P-709801,2025-07,2025-07,1,1,100.0,0,
P-709808,2025-07,2025-11,5,5,100.0,0,
P-709809,2025-07,2025-08,2,2,100.0,0,
P-709810,2025-07,2025-08,2,2,100.0,0,
P-709811,2025-01,2026-04,14,16,87.5,2,2025-09;2025-10
P-709812,2025-01,2026-04,16,16,100.0,0,
P-709813,2025-01,2026-04,16,16,100.0,0,
P-709814,2025-07,2025-09,3,3,100.0,0,
P-709815,2025-01,2026-04,16,16,100.0,0,
P-709816,2025-01,2026-04,16,16,100.0,0,
P-709817,2025-01,2026-04,16,16,100.0,0,
P-709818,2025-01,2026-04,16,16,100.0,0,
P-709819,2025-01,2026-04,16,16,100.0,0,
P-709820,2025-07,2025-07,1,1,100.0,0,
P-709826,2025-01,2026-04,16,16,100.0,0,
P-709827,2025-01,2026-02,14,14,100.0,0,
P-709829,2025-07,2025-10,4,4,100.0,0,
P-709830,2025-01,2026-02,14,14,100.0,0,
P-709831,2025-01,2026-04,16,16,100.0,0,
P-709832,2025-01,2026-04,16,16,100.0,0,
P-709837,2025-07,2026-04,10,10,100.0,0,
P-709838,2025-01,2026-04,16,16,100.0,0,
P-709839,2025-01,2026-04,16,16,100.0,0,
P-709840,2025-01,2026-04,16,16,100.0,0,
P-709841,2025-01,2026-04,16,16,100.0,0,
P-709842,2025-01,2026-04,16,16,100.0,0,
P-709845,2025-01,2026-04,16,16,100.0,0,
P-709846,2025-01,2026-02,14,14,100.0,0,
P-709847,2025-01,2026-04,16,16,100.0,0,
P-709848,2025-01,2026-04,16,16,100.0,0,
P-709849,2025-01,2026-04,16,16,100.0,0,
P-709850,2025-01,2026-04,16,16,100.0,0,
P-709851,2025-01,2026-04,16,16,100.0,0,
P-709855,2025-07,2025-07,1,1,100.0,0,
P-709856,2025-01,2026-04,16,16,100.0,0,
P-709857,2025-01,2026-04,16,16,100.0,0,
P-709858,2025-07,2025-11,5,5,100.0,0,
P-709859,2025-01,2026-04,16,16,100.0,0,
P-709864,2025-01,2026-04,16,16,100.0,0,
P-709865,2025-01,2026-04,16,16,100.0,0,
P-900808,2025-01,2026-04,16,16,100.0,0,
P-900872,2025-08,2025-08,1,1,100.0,0,
P-900874,2025-09,2026-04,8,8,100.0,0,
